"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Bexar County, TX"	"48029"	"2002"	"2002"	288	1446755	19.9
	"Bowie County, TX"	"48037"	"2000"	"2000"	11	89306	Unreliable
	"Bowie County, TX"	"48037"	"2001"	"2001"	14	88942	Unreliable
	"Brazoria County, TX"	"48039"	"1999"	"1999"	27	237602	11.4
	"Brazoria County, TX"	"48039"	"2000"	"2000"	21	241767	8.7
	"Brazoria County, TX"	"48039"	"2001"	"2001"	24	248280	9.7
	"Brazoria County, TX"	"48039"	"2002"	"2002"	44	255246	17.2
	"Brazos County, TX"	"48041"	"2000"	"2000"	11	152415	Unreliable
	"Brazos County, TX"	"48041"	"2001"	"2001"	16	155533	Unreliable
	"Brazos County, TX"	"48041"	"2002"	"2002"	12	159297	Unreliable
	"Brown County, TX"	"48049"	"2000"	"2000"	10	37674	Unreliable
	"Brown County, TX"	"48049"	"2002"	"2002"	11	37766	Unreliable
	"Cameron County, TX"	"48061"	"1999"	"1999"	25	330277	7.6
	"Cameron County, TX"	"48061"	"2000"	"2000"	27	335227	8.1
	"Cameron County, TX"	"48061"	"2001"	"2001"	24	342368	7.0
	"Cameron County, TX"	"48061"	"2002"	"2002"	33	350194	9.4
	"Collin County, TX"	"48085"	"1999"	"1999"	25	468620	5.3
	"Collin County, TX"	"48085"	"2000"	"2000"	41	491675	8.3
	"Collin County, TX"	"48085"	"2001"	"2001"	40	534642	7.5
	"Collin County, TX"	"48085"	"2002"	"2002"	41	563565	7.3
	"Comal County, TX"	"48091"	"1999"	"1999"	10	75919	Unreliable
	"Comal County, TX"	"48091"	"2000"	"2000"	13	78021	Unreliable
	"Comal County, TX"	"48091"	"2002"	"2002"	14	82797	Unreliable
	"Dallas County, TX"	"48113"	"1999"	"1999"	291	2197658	13.2
	"Dallas County, TX"	"48113"	"2000"	"2000"	265	2218899	11.9
	"Dallas County, TX"	"48113"	"2001"	"2001"	310	2249418	13.8
	"Dallas County, TX"	"48113"	"2002"	"2002"	347	2250326	15.4
	"Denton County, TX"	"48121"	"1999"	"1999"	33	416622	7.9
	"Denton County, TX"	"48121"	"2000"	"2000"	39	432976	9.0
	"Denton County, TX"	"48121"	"2001"	"2001"	34	463688	7.3
	"Denton County, TX"	"48121"	"2002"	"2002"	50	487617	10.3
	"Ector County, TX"	"48135"	"1999"	"1999"	11	122450	Unreliable
	"Ector County, TX"	"48135"	"2000"	"2000"	17	121123	Unreliable
	"Ector County, TX"	"48135"	"2001"	"2001"	19	120802	Unreliable
	"Ector County, TX"	"48135"	"2002"	"2002"	23	122199	18.8
	"Ellis County, TX"	"48139"	"1999"	"1999"	14	108174	Unreliable
	"Ellis County, TX"	"48139"	"2001"	"2001"	11	115286	Unreliable
	"Ellis County, TX"	"48139"	"2002"	"2002"	12	118737	Unreliable
	"El Paso County, TX"	"48141"	"1999"	"1999"	135	675397	20.0
	"El Paso County, TX"	"48141"	"2000"	"2000"	130	679622	19.1
	"El Paso County, TX"	"48141"	"2001"	"2001"	135	689163	19.6
	"El Paso County, TX"	"48141"	"2002"	"2002"	112	696446	16.1
	"Fort Bend County, TX"	"48157"	"1999"	"1999"	16	343372	Unreliable
	"Fort Bend County, TX"	"48157"	"2000"	"2000"	11	354452	Unreliable
	"Fort Bend County, TX"	"48157"	"2001"	"2001"	15	375708	Unreliable
	"Fort Bend County, TX"	"48157"	"2002"	"2002"	27	397943	6.8
	"Galveston County, TX"	"48167"	"1999"	"1999"	29	248893	11.7
	"Galveston County, TX"	"48167"	"2000"	"2000"	34	250158	13.6
	"Galveston County, TX"	"48167"	"2001"	"2001"	43	254521	16.9
	"Galveston County, TX"	"48167"	"2002"	"2002"	43	260096	16.5
	"Grayson County, TX"	"48181"	"1999"	"1999"	26	109173	23.8
	"Grayson County, TX"	"48181"	"2000"	"2000"	17	110595	Unreliable
	"Grayson County, TX"	"48181"	"2001"	"2001"	18	112330	Unreliable
	"Grayson County, TX"	"48181"	"2002"	"2002"	19	113239	Unreliable
	"Gregg County, TX"	"48183"	"1999"	"1999"	15	111783	Unreliable
	"Gregg County, TX"	"48183"	"2000"	"2000"	21	111379	18.9
	"Gregg County, TX"	"48183"	"2001"	"2001"	13	111791	Unreliable
	"Gregg County, TX"	"48183"	"2002"	"2002"	20	112767	17.7
	"Guadalupe County, TX"	"48187"	"1999"	"1999"	10	86332	Unreliable
	"Guadalupe County, TX"	"48187"	"2000"	"2000"	10	89023	Unreliable
	"Harris County, TX"	"48201"	"1999"	"1999"	370	3359671	11.0
	"Harris County, TX"	"48201"	"2000"	"2000"	371	3400578	10.9
	"Harris County, TX"	"48201"	"2001"	"2001"	522	3471291	15.0
	"Harris County, TX"	"48201"	"2002"	"2002"	540	3536682	15.3
	"Hays County, TX"	"48209"	"1999"	"1999"	10	93622	Unreliable
	"Hays County, TX"	"48209"	"2000"	"2000"	12	97589	Unreliable
	"Hays County, TX"	"48209"	"2001"	"2001"	11	104739	Unreliable
	"Hays County, TX"	"48209"	"2002"	"2002"	12	111397	Unreliable
	"Henderson County, TX"	"48213"	"2000"	"2000"	11	73277	Unreliable
	"Henderson County, TX"	"48213"	"2002"	"2002"	11	74712	Unreliable
	"Hidalgo County, TX"	"48215"	"1999"	"1999"	43	555875	7.7
	"Hidalgo County, TX"	"48215"	"2000"	"2000"	37	569463	6.5
	"Hidalgo County, TX"	"48215"	"2001"	"2001"	40	590067	6.8
	"Hidalgo County, TX"	"48215"	"2002"	"2002"	43	610520	7.0
	"Hunt County, TX"	"48231"	"2000"	"2000"	10	76596	Unreliable
	"Hunt County, TX"	"48231"	"2001"	"2001"	13	78431	Unreliable
	"Jasper County, TX"	"48241"	"2002"	"2002"	12	35692	Unreliable
	"Jefferson County, TX"	"48245"	"1999"	"1999"	22	252288	8.7
	"Jefferson County, TX"	"48245"	"2000"	"2000"	31	252051	12.3
	"Jefferson County, TX"	"48245"	"2001"	"2001"	29	250137	11.6
	"Jefferson County, TX"	"48245"	"2002"	"2002"	38	250146	15.2
	"Jim Wells County, TX"	"48249"	"2002"	"2002"	11	39821	Unreliable
	"Johnson County, TX"	"48251"	"1999"	"1999"	10	123249	Unreliable
	"Johnson County, TX"	"48251"	"2000"	"2000"	15	126811	Unreliable
	"Johnson County, TX"	"48251"	"2001"	"2001"	18	130795	Unreliable
	"Johnson County, TX"	"48251"	"2002"	"2002"	19	133399	Unreliable
	"Kaufman County, TX"	"48257"	"1999"	"1999"	10	69008	Unreliable
	"Kaufman County, TX"	"48257"	"2002"	"2002"	13	77693	Unreliable
	"Kerr County, TX"	"48265"	"2000"	"2000"	11	43653	Unreliable
	"Kerr County, TX"	"48265"	"2001"	"2001"	15	44331	Unreliable
	"Kerr County, TX"	"48265"	"2002"	"2002"	13	44894	Unreliable
	"Liberty County, TX"	"48291"	"1999"	"1999"	14	68661	Unreliable
	"Liberty County, TX"	"48291"	"2000"	"2000"	11	70154	Unreliable
	"Liberty County, TX"	"48291"	"2001"	"2001"	12	71679	Unreliable
	"Liberty County, TX"	"48291"	"2002"	"2002"	13	73280	Unreliable
	"Lubbock County, TX"	"48303"	"1999"	"1999"	31	240776	12.9
	"Lubbock County, TX"	"48303"	"2000"	"2000"	18	242628	Unreliable
	"Lubbock County, TX"	"48303"	"2001"	"2001"	30	246616	12.2
	"Lubbock County, TX"	"48303"	"2002"	"2002"	40	249407	16.0
	"McLennan County, TX"	"48309"	"1999"	"1999"	24	211548	11.3
	"McLennan County, TX"	"48309"	"2000"	"2000"	24	213517	11.2
	"McLennan County, TX"	"48309"	"2001"	"2001"	25	215099	11.6
	"McLennan County, TX"	"48309"	"2002"	"2002"	21	216571	9.7
	"Midland County, TX"	"48329"	"1999"	"1999"	17	117621	Unreliable
	"Midland County, TX"	"48329"	"2000"	"2000"	11	116009	Unreliable
	"Midland County, TX"	"48329"	"2001"	"2001"	19	116180	Unreliable
	"Midland County, TX"	"48329"	"2002"	"2002"	21	117717	17.8
	"Montgomery County, TX"	"48339"	"1999"	"1999"	42	284271	14.8
	"Montgomery County, TX"	"48339"	"2000"	"2000"	50	293768	17.0
	"Montgomery County, TX"	"48339"	"2001"	"2001"	34	311437	10.9
	"Montgomery County, TX"	"48339"	"2002"	"2002"	49	326466	15.0
	"Navarro County, TX"	"48349"	"2002"	"2002"	12	45937	Unreliable
	"Nueces County, TX"	"48355"	"1999"	"1999"	59	314553	18.8
	"Nueces County, TX"	"48355"	"2000"	"2000"	70	313645	22.3
	"Nueces County, TX"	"48355"	"2001"	"2001"	58	313670	18.5
	"Nueces County, TX"	"48355"	"2002"	"2002"	50	316256	15.8
	"Orange County, TX"	"48361"	"1999"	"1999"	12	84883	Unreliable
	"Orange County, TX"	"48361"	"2000"	"2000"	16	84966	Unreliable
	"Orange County, TX"	"48361"	"2001"	"2001"	14	84108	Unreliable
	"Orange County, TX"	"48361"	"2002"	"2002"	22	83813	26.2
	"Parker County, TX"	"48367"	"2001"	"2001"	15	91660	Unreliable
	"Polk County, TX"	"48373"	"2002"	"2002"	10	43928	Unreliable
	"Potter County, TX"	"48375"	"1999"	"1999"	27	112919	23.9
	"Potter County, TX"	"48375"	"2000"	"2000"	24	113546	21.1
	"Potter County, TX"	"48375"	"2001"	"2001"	28	114307	24.5
	"Potter County, TX"	"48375"	"2002"	"2002"	26	115427	22.5
	"Randall County, TX"	"48381"	"2000"	"2000"	10	104312	Unreliable
	"Randall County, TX"	"48381"	"2001"	"2001"	12	105399	Unreliable
	"Randall County, TX"	"48381"	"2002"	"2002"	14	106286	Unreliable
	"San Patricio County, TX"	"48409"	"1999"	"1999"	13	67185	Unreliable
	"San Patricio County, TX"	"48409"	"2001"	"2001"	10	66690	Unreliable
	"San Patricio County, TX"	"48409"	"2002"	"2002"	10	66820	Unreliable
	"Smith County, TX"	"48423"	"1999"	"1999"	18	172758	Unreliable
	"Smith County, TX"	"48423"	"2000"	"2000"	18	174706	Unreliable
	"Smith County, TX"	"48423"	"2001"	"2001"	12	177836	Unreliable
	"Smith County, TX"	"48423"	"2002"	"2002"	21	181107	11.6
	"Tarrant County, TX"	"48439"	"1999"	"1999"	164	1422372	11.5
	"Tarrant County, TX"	"48439"	"2000"	"2000"	141	1446219	9.7
	"Tarrant County, TX"	"48439"	"2001"	"2001"	167	1490204	11.2
	"Tarrant County, TX"	"48439"	"2002"	"2002"	208	1524249	13.6
	"Taylor County, TX"	"48441"	"1999"	"1999"	13	126335	Unreliable
	"Taylor County, TX"	"48441"	"2000"	"2000"	12	126555	Unreliable
	"Taylor County, TX"	"48441"	"2001"	"2001"	18	125920	Unreliable
	"Taylor County, TX"	"48441"	"2002"	"2002"	16	125920	Unreliable
	"Tom Green County, TX"	"48451"	"1999"	"1999"	12	103908	Unreliable
	"Tom Green County, TX"	"48451"	"2000"	"2000"	12	104010	Unreliable
	"Tom Green County, TX"	"48451"	"2001"	"2001"	16	103923	Unreliable
	"Tom Green County, TX"	"48451"	"2002"	"2002"	11	104035	Unreliable
	"Travis County, TX"	"48453"	"1999"	"1999"	111	788500	14.1
	"Travis County, TX"	"48453"	"2000"	"2000"	104	812280	12.8
	"Travis County, TX"	"48453"	"2001"	"2001"	111	844877	13.1
	"Travis County, TX"	"48453"	"2002"	"2002"	126	848090	14.9
	"Victoria County, TX"	"48469"	"2000"	"2000"	10	84088	Unreliable
	"Webb County, TX"	"48479"	"1999"	"1999"	12	189014	Unreliable
	"Webb County, TX"	"48479"	"2000"	"2000"	13	193117	Unreliable
	"Webb County, TX"	"48479"	"2001"	"2001"	28	200347	14.0
	"Webb County, TX"	"48479"	"2002"	"2002"	12	206001	Unreliable
	"Wichita County, TX"	"48485"	"1999"	"1999"	23	132246	17.4
	"Wichita County, TX"	"48485"	"2000"	"2000"	16	131664	Unreliable
	"Wichita County, TX"	"48485"	"2001"	"2001"	32	130790	24.5
	"Wichita County, TX"	"48485"	"2002"	"2002"	28	130761	21.4
	"Williamson County, TX"	"48491"	"1999"	"1999"	14	236609	Unreliable
	"Williamson County, TX"	"48491"	"2000"	"2000"	19	249967	Unreliable
	"Williamson County, TX"	"48491"	"2001"	"2001"	26	276940	9.4
	"Williamson County, TX"	"48491"	"2002"	"2002"	24	290112	8.3
	"Carbon County, UT"	"49007"	"2002"	"2002"	14	20114	Unreliable
	"Davis County, UT"	"49011"	"1999"	"1999"	29	235912	12.3
	"Davis County, UT"	"49011"	"2000"	"2000"	34	238994	14.2
	"Davis County, UT"	"49011"	"2001"	"2001"	22	244687	9.0
	"Davis County, UT"	"49011"	"2002"	"2002"	44	249676	17.6
	"Salt Lake County, UT"	"49035"	"1999"	"1999"	197	891116	22.1
	"Salt Lake County, UT"	"49035"	"2000"	"2000"	183	898387	20.4
	"Salt Lake County, UT"	"49035"	"2001"	"2001"	181	910750	19.9
	"Salt Lake County, UT"	"49035"	"2002"	"2002"	198	918152	21.6
	"Utah County, UT"	"49049"	"1999"	"1999"	27	361631	7.5
	"Utah County, UT"	"49049"	"2000"	"2000"	30	368536	8.1
	"Utah County, UT"	"49049"	"2001"	"2001"	32	385671	8.3
	"Utah County, UT"	"49049"	"2002"	"2002"	45	397190	11.3
	"Washington County, UT"	"49053"	"2001"	"2001"	16	94512	Unreliable
	"Washington County, UT"	"49053"	"2002"	"2002"	17	99274	Unreliable
	"Weber County, UT"	"49057"	"1999"	"1999"	29	193697	15.0
	"Weber County, UT"	"49057"	"2000"	"2000"	32	196533	16.3
	"Weber County, UT"	"49057"	"2001"	"2001"	33	200073	16.5
	"Weber County, UT"	"49057"	"2002"	"2002"	37	203045	18.2
	"Chittenden County, VT"	"50007"	"1999"	"1999"	19	145379	Unreliable
	"Chittenden County, VT"	"50007"	"2000"	"2000"	20	146571	13.6
	"Chittenden County, VT"	"50007"	"2001"	"2001"	19	148441	Unreliable
	"Chittenden County, VT"	"50007"	"2002"	"2002"	31	149639	20.7
	"Franklin County, VT"	"50011"	"2002"	"2002"	10	46305	Unreliable
	"Rutland County, VT"	"50021"	"2000"	"2000"	11	63400	Unreliable
	"Rutland County, VT"	"50021"	"2002"	"2002"	14	62982	Unreliable
	"Washington County, VT"	"50023"	"2001"	"2001"	13	58526	Unreliable
	"Washington County, VT"	"50023"	"2002"	"2002"	10	58889	Unreliable
	"Windham County, VT"	"50025"	"2002"	"2002"	16	44122	Unreliable
	"Windsor County, VT"	"50027"	"2002"	"2002"	11	57673	Unreliable
	"Arlington County, VA"	"51013"	"1999"	"1999"	12	188716	Unreliable
	"Arlington County, VA"	"51013"	"2000"	"2000"	12	189453	Unreliable
	"Arlington County, VA"	"51013"	"2001"	"2001"	18	190386	Unreliable
	"Arlington County, VA"	"51013"	"2002"	"2002"	23	190137	12.1
	"Bedford County, VA"	"51019"	"2002"	"2002"	10	61580	Unreliable
	"Chesterfield County, VA"	"51041"	"1999"	"1999"	17	256555	Unreliable
	"Chesterfield County, VA"	"51041"	"2000"	"2000"	25	259903	9.6
	"Chesterfield County, VA"	"51041"	"2001"	"2001"	27	265544	10.2
	"Chesterfield County, VA"	"51041"	"2002"	"2002"	20	270741	7.4
	"Dickenson County, VA"	"51051"	"2002"	"2002"	10	16074	Unreliable
	"Fairfax County, VA"	"51059"	"1999"	"1999"	66	955629	6.9
	"Fairfax County, VA"	"51059"	"2000"	"2000"	50	969749	5.2
	"Fairfax County, VA"	"51059"	"2001"	"2001"	53	991564	5.3
	"Fairfax County, VA"	"51059"	"2002"	"2002"	56	998613	5.6
	"Henrico County, VA"	"51087"	"1999"	"1999"	29	257884	11.2
	"Henrico County, VA"	"51087"	"2000"	"2000"	30	262300	11.4
	"Henrico County, VA"	"51087"	"2001"	"2001"	29	267722	10.8
	"Henrico County, VA"	"51087"	"2002"	"2002"	34	270608	12.6
	"Henry County, VA"	"51089"	"2000"	"2000"	12	57930	Unreliable
	"Henry County, VA"	"51089"	"2001"	"2001"	23	57393	40.1
	"Henry County, VA"	"51089"	"2002"	"2002"	11	56986	Unreliable
	"Lee County, VA"	"51105"	"1999"	"1999"	13	23662	Unreliable
	"Lee County, VA"	"51105"	"2001"	"2001"	10	23320	Unreliable
	"Loudoun County, VA"	"51107"	"2000"	"2000"	12	169599	Unreliable
	"Loudoun County, VA"	"51107"	"2001"	"2001"	13	189910	Unreliable
	"Loudoun County, VA"	"51107"	"2002"	"2002"	12	203543	Unreliable
	"Montgomery County, VA"	"51121"	"2001"	"2001"	11	85236	Unreliable
	"Pittsylvania County, VA"	"51143"	"2001"	"2001"	11	62037	Unreliable
	"Prince William County, VA"	"51153"	"1999"	"1999"	10	272661	Unreliable
	"Prince William County, VA"	"51153"	"2000"	"2000"	29	280813	10.3
	"Prince William County, VA"	"51153"	"2001"	"2001"	24	298843	8.0
	"Prince William County, VA"	"51153"	"2002"	"2002"	30	311749	9.6
	"Pulaski County, VA"	"51155"	"2001"	"2001"	14	35120	Unreliable
	"Pulaski County, VA"	"51155"	"2002"	"2002"	20	34817	57.4
	"Roanoke County, VA"	"51161"	"2000"	"2000"	17	85778	Unreliable
	"Roanoke County, VA"	"51161"	"2001"	"2001"	11	85941	Unreliable
	"Roanoke County, VA"	"51161"	"2002"	"2002"	16	86569	Unreliable
	"Russell County, VA"	"51167"	"2001"	"2001"	13	29001	Unreliable
	"Russell County, VA"	"51167"	"2002"	"2002"	11	28741	Unreliable
	"Spotsylvania County, VA"	"51177"	"2002"	"2002"	11	101802	Unreliable
	"Tazewell County, VA"	"51185"	"2000"	"2000"	15	44598	Unreliable
	"Tazewell County, VA"	"51185"	"2002"	"2002"	13	43995	Unreliable
	"Wise County, VA"	"51195"	"1999"	"1999"	11	40112	Unreliable
	"Wise County, VA"	"51195"	"2001"	"2001"	13	41810	Unreliable
	"Wise County, VA"	"51195"	"2002"	"2002"	13	41667	Unreliable
	"Wythe County, VA"	"51197"	"2002"	"2002"	12	27710	Unreliable
	"Alexandria city, VA"	"51510"	"1999"	"1999"	12	125668	Unreliable
	"Alexandria city, VA"	"51510"	"2000"	"2000"	19	128283	Unreliable
	"Alexandria city, VA"	"51510"	"2002"	"2002"	10	130614	Unreliable
	"Charlottesville city, VA"	"51540"	"1999"	"1999"	10	44280	Unreliable
	"Chesapeake city, VA"	"51550"	"1999"	"1999"	16	196035	Unreliable
	"Chesapeake city, VA"	"51550"	"2001"	"2001"	22	202325	10.9
	"Chesapeake city, VA"	"51550"	"2002"	"2002"	17	203970	Unreliable
	"Danville city, VA"	"51590"	"1999"	"1999"	15	49091	Unreliable
	"Danville city, VA"	"51590"	"2000"	"2000"	12	48411	Unreliable
	"Danville city, VA"	"51590"	"2001"	"2001"	13	47415	Unreliable
	"Hampton city, VA"	"51650"	"1999"	"1999"	12	145538	Unreliable
	"Hampton city, VA"	"51650"	"2000"	"2000"	16	146437	Unreliable
	"Hampton city, VA"	"51650"	"2001"	"2001"	12	143432	Unreliable
	"Hampton city, VA"	"51650"	"2002"	"2002"	14	141844	Unreliable
	"Lynchburg city, VA"	"51680"	"1999"	"1999"	13	65406	Unreliable
	"Lynchburg city, VA"	"51680"	"2002"	"2002"	16	65263	Unreliable
	"Newport News city, VA"	"51700"	"1999"	"1999"	24	180224	13.3
	"Newport News city, VA"	"51700"	"2000"	"2000"	27	180150	15.0
	"Newport News city, VA"	"51700"	"2001"	"2001"	19	181873	Unreliable
	"Newport News city, VA"	"51700"	"2002"	"2002"	23	183061	12.6
	"Norfolk city, VA"	"51710"	"1999"	"1999"	30	233497	12.8
	"Norfolk city, VA"	"51710"	"2000"	"2000"	39	234403	16.6
	"Norfolk city, VA"	"51710"	"2001"	"2001"	34	236489	14.4
	"Norfolk city, VA"	"51710"	"2002"	"2002"	32	241704	13.2
	"Portsmouth city, VA"	"51740"	"1999"	"1999"	14	100794	Unreliable
	"Portsmouth city, VA"	"51740"	"2000"	"2000"	10	100565	Unreliable
	"Portsmouth city, VA"	"51740"	"2001"	"2001"	18	99166	Unreliable
	"Portsmouth city, VA"	"51740"	"2002"	"2002"	10	98297	Unreliable
	"Richmond city, VA"	"51760"	"1999"	"1999"	51	199145	25.6
	"Richmond city, VA"	"51760"	"2000"	"2000"	54	197790	27.3
	"Richmond city, VA"	"51760"	"2001"	"2001"	63	197575	31.9
	"Richmond city, VA"	"51760"	"2002"	"2002"	42	197513	21.3
	"Roanoke city, VA"	"51770"	"1999"	"1999"	24	95431	25.1
	"Roanoke city, VA"	"51770"	"2000"	"2000"	26	94911	27.4
	"Roanoke city, VA"	"51770"	"2001"	"2001"	29	94931	30.5
	"Roanoke city, VA"	"51770"	"2002"	"2002"	28	93956	29.8
	"Suffolk city, VA"	"51800"	"1999"	"1999"	13	62393	Unreliable
	"Suffolk city, VA"	"51800"	"2001"	"2001"	11	66448	Unreliable
	"Virginia Beach city, VA"	"51810"	"1999"	"1999"	41	422369	9.7
	"Virginia Beach city, VA"	"51810"	"2000"	"2000"	42	425257	9.9
	"Virginia Beach city, VA"	"51810"	"2001"	"2001"	48	428396	11.2
	"Virginia Beach city, VA"	"51810"	"2002"	"2002"	44	430183	10.2
	"Benton County, WA"	"53005"	"1999"	"1999"	23	140629	16.4
	"Benton County, WA"	"53005"	"2000"	"2000"	20	142475	14.0
	"Benton County, WA"	"53005"	"2001"	"2001"	19	145909	Unreliable
	"Benton County, WA"	"53005"	"2002"	"2002"	15	150323	Unreliable
	"Chelan County, WA"	"53007"	"1999"	"1999"	14	65764	Unreliable
	"Chelan County, WA"	"53007"	"2000"	"2000"	14	66616	Unreliable
	"Chelan County, WA"	"53007"	"2001"	"2001"	19	66574	Unreliable
	"Chelan County, WA"	"53007"	"2002"	"2002"	11	66742	Unreliable
	"Clallam County, WA"	"53009"	"1999"	"1999"	12	64252	Unreliable
	"Clallam County, WA"	"53009"	"2000"	"2000"	15	64525	Unreliable
	"Clallam County, WA"	"53009"	"2001"	"2001"	13	64756	Unreliable
	"Clallam County, WA"	"53009"	"2002"	"2002"	16	65777	Unreliable
	"Clark County, WA"	"53011"	"1999"	"1999"	58	339541	17.1
	"Clark County, WA"	"53011"	"2000"	"2000"	64	345238	18.5
	"Clark County, WA"	"53011"	"2001"	"2001"	56	357211	15.7
	"Clark County, WA"	"53011"	"2002"	"2002"	71	366405	19.4
	"Cowlitz County, WA"	"53015"	"1999"	"1999"	28	92820	30.2
	"Cowlitz County, WA"	"53015"	"2000"	"2000"	23	92948	24.7
	"Cowlitz County, WA"	"53015"	"2001"	"2001"	28	93608	29.9
	"Cowlitz County, WA"	"53015"	"2002"	"2002"	30	94325	31.8
	"Grant County, WA"	"53025"	"1999"	"1999"	11	73928	Unreliable
	"Grant County, WA"	"53025"	"2002"	"2002"	16	76944	Unreliable
	"Grays Harbor County, WA"	"53027"	"1999"	"1999"	27	67265	40.1
	"Grays Harbor County, WA"	"53027"	"2000"	"2000"	19	67194	Unreliable
	"Grays Harbor County, WA"	"53027"	"2001"	"2001"	23	67896	33.9
	"Grays Harbor County, WA"	"53027"	"2002"	"2002"	19	68264	Unreliable
	"King County, WA"	"53033"	"1999"	"1999"	376	1729058	21.7
	"King County, WA"	"53033"	"2000"	"2000"	345	1737034	19.9
	"King County, WA"	"53033"	"2001"	"2001"	314	1754090	17.9
	"King County, WA"	"53033"	"2002"	"2002"	343	1758685	19.5
	"Kitsap County, WA"	"53035"	"1999"	"1999"	57	229393	24.8
	"Kitsap County, WA"	"53035"	"2000"	"2000"	47	231969	20.3
	"Kitsap County, WA"	"53035"	"2001"	"2001"	50	234513	21.3
	"Kitsap County, WA"	"53035"	"2002"	"2002"	52	238129	21.8
	"Lewis County, WA"	"53041"	"1999"	"1999"	11	68345	Unreliable
	"Lewis County, WA"	"53041"	"2000"	"2000"	21	68600	30.6
	"Lewis County, WA"	"53041"	"2001"	"2001"	18	68934	Unreliable
	"Lewis County, WA"	"53041"	"2002"	"2002"	16	69452	Unreliable
	"Mason County, WA"	"53045"	"1999"	"1999"	21	48753	43.1
	"Mason County, WA"	"53045"	"2000"	"2000"	10	49405	Unreliable
	"Mason County, WA"	"53045"	"2001"	"2001"	13	50298	Unreliable
	"Mason County, WA"	"53045"	"2002"	"2002"	22	51215	43.0
	"Okanogan County, WA"	"53047"	"1999"	"1999"	10	39394	Unreliable
	"Okanogan County, WA"	"53047"	"2001"	"2001"	12	39126	Unreliable
	"Okanogan County, WA"	"53047"	"2002"	"2002"	22	38865	56.6
	"Pacific County, WA"	"53049"	"2001"	"2001"	14	20631	Unreliable
	"Pacific County, WA"	"53049"	"2002"	"2002"	15	20514	Unreliable
	"Pierce County, WA"	"53053"	"1999"	"1999"	138	692662	19.9
	"Pierce County, WA"	"53053"	"2000"	"2000"	142	700820	20.3
	"Pierce County, WA"	"53053"	"2001"	"2001"	144	716447	20.1
	"Pierce County, WA"	"53053"	"2002"	"2002"	129	728091	17.7
	"Skagit County, WA"	"53057"	"1999"	"1999"	19	101701	Unreliable
	"Skagit County, WA"	"53057"	"2000"	"2000"	24	102979	23.3
	"Skagit County, WA"	"53057"	"2001"	"2001"	25	104534	23.9
	"Skagit County, WA"	"53057"	"2002"	"2002"	18	105563	Unreliable
	"Snohomish County, WA"	"53061"	"1999"	"1999"	104	597931	17.4
	"Snohomish County, WA"	"53061"	"2000"	"2000"	119	606024	19.6
	"Snohomish County, WA"	"53061"	"2001"	"2001"	107	622390	17.2
	"Snohomish County, WA"	"53061"	"2002"	"2002"	147	631526	23.3
	"Spokane County, WA"	"53063"	"1999"	"1999"	82	415426	19.7
	"Spokane County, WA"	"53063"	"2000"	"2000"	95	417939	22.7
	"Spokane County, WA"	"53063"	"2001"	"2001"	103	422922	24.4
	"Spokane County, WA"	"53063"	"2002"	"2002"	108	427107	25.3
	"Thurston County, WA"	"53067"	"1999"	"1999"	37	204873	18.1
	"Thurston County, WA"	"53067"	"2000"	"2000"	25	207355	12.1
	"Thurston County, WA"	"53067"	"2001"	"2001"	36	212421	16.9
	"Thurston County, WA"	"53067"	"2002"	"2002"	43	216313	19.9
	"Walla Walla County, WA"	"53071"	"2002"	"2002"	11	55666	Unreliable
	"Whatcom County, WA"	"53073"	"1999"	"1999"	25	164566	15.2
	"Whatcom County, WA"	"53073"	"2000"	"2000"	28	166814	16.8
	"Whatcom County, WA"	"53073"	"2001"	"2001"	41	171172	24.0
	"Whatcom County, WA"	"53073"	"2002"	"2002"	39	174904	22.3
	"Yakima County, WA"	"53077"	"1999"	"1999"	42	221573	19.0
	"Yakima County, WA"	"53077"	"2000"	"2000"	33	222581	14.8
	"Yakima County, WA"	"53077"	"2001"	"2001"	48	222757	21.5
	"Yakima County, WA"	"53077"	"2002"	"2002"	47	223402	21.0
	"Berkeley County, WV"	"54003"	"2000"	"2000"	12	75905	Unreliable
	"Berkeley County, WV"	"54003"	"2001"	"2001"	15	78428	Unreliable
	"Berkeley County, WV"	"54003"	"2002"	"2002"	18	80875	Unreliable
	"Cabell County, WV"	"54011"	"1999"	"1999"	17	96987	Unreliable
	"Cabell County, WV"	"54011"	"2000"	"2000"	14	96784	Unreliable
	"Cabell County, WV"	"54011"	"2001"	"2001"	23	96035	23.9
	"Cabell County, WV"	"54011"	"2002"	"2002"	34	95741	35.5
	"Fayette County, WV"	"54019"	"2000"	"2000"	10	47579	Unreliable
	"Fayette County, WV"	"54019"	"2001"	"2001"	13	47067	Unreliable
	"Fayette County, WV"	"54019"	"2002"	"2002"	16	46935	Unreliable
	"Greenbrier County, WV"	"54025"	"2001"	"2001"	10	34452	Unreliable
	"Harrison County, WV"	"54033"	"2001"	"2001"	17	67817	Unreliable
	"Harrison County, WV"	"54033"	"2002"	"2002"	18	67778	Unreliable
	"Jefferson County, WV"	"54037"	"2002"	"2002"	10	44767	Unreliable
	"Kanawha County, WV"	"54039"	"1999"	"1999"	37	201309	18.4
